tweet_id,fecha_reply,reply_id,texto,likes,retweets,replies,gender,usuario,;;
1901623908186411355,17/03/2025 7:18:00,641,¡MARCHAS PREPAGO! Con los impuestos de los colombianos q no marchan,90,14,7,female,@patr724,;;
"1901623908186411355,17/03/2025 7:18:00,642,""Petristas, hace cuántos años dejaron de vivir bien y sabroso."",48,13,2,female,@LineLoza,";;
"1901623908186411355,17/03/2025 7:18:00,643,""Mañana estaremos ahí presidente. Firmes con las reformas. ✊🏽 ";;
" @petrogustavo"",36,6,9,male,@ManuelZamudioA,";;
"1901623908186411355,17/03/2025 7:18:00,644,""os que van a salir deberian ver septimo dia de anoche, cuanta gente llorando por la falta de medicamentos, todos victimas del sistema de salud que se tiro el sr. presidente al que van a salir a defender."",29,5,9,bodega,@Rudolph85203035,";;
1901623908186411355,17/03/2025 7:18:00,645,Mañana salga a acompañar a estos “empresarios” y “trabajadores que aportan tanto al estado”.,31,3,1,female,@Johanitaefe,;;
"1901623908186411355,17/03/2025 7:18:00,646,""Necesitamos que se comparta lo más pronto posible el decreto donde el presidente declara el día cívico, se sabe que están amedrentando a las y los trabajadores para que no salgan. No les dejemos coger ventaja, nos toca ser más rápidos y anticipar. Abrazo"",17,2,14,female,@SoniaAux,";;
"1901623908186411355,17/03/2025 7:18:00,647,""#PeteoEsMiseriaYHambre #LaMarchaDeLosVagos ";;
 “¿Dónde están? ..;;
 - El tren elevado Buenaventura-Barranquilla;;
 - ⁠El aeropuerto internacional de la Guajira;;
 - ⁠El aeropuerto para Ayapel - Córdoba ;;
 - ⁠El tren Villavicencio - Puerto Gaitán ;;
 - ⁠La vía Rosas en el Cauca;;
 - ⁠Los créditos para el ICETEX;;
" - ⁠Las Universidades públicas en cada municipio”"",5,3,4,female,@phpatino,";;
"1905233223774248999,27/03/2025 7:18:00,648,""Dios mío...";;
 ;;
" “No quise presentar tesis porque me exigían un estudio econométrico"""".";;
 ;;
 Un economista que les tiene miedo a las Matemáticas, a la Estadística y a los modelos teóricos, bases de la Econometría.;;
 ;;
 Ya vemos por qué es tan bruto el hijueputa. Liquiden la ;;
 @UExternado;;
" ."",2000,624,46,male,@millanrussy,";;
"1905233223774248999,27/03/2025 7:18:00,649,""""""Estudié medicina pero no quise hacer el rural porque no me gustaba la anatomía"""".";;
 ;;
" Ni Maduro escribiría semejante imbecilidad."",1000,320,12,male,@santiuribedel10,";;
"1905233223774248999,27/03/2025 7:18:00,650,""""""No quise presentar tesis porque me exigían un estudio econométrico, y no creo en la econometria como método de investigación económica""""";;
 ;;
 Típica frase del estudiante más flojo del salón. ;;
 ;;
 ¿O no Presidente ;;
 @petrogustavo;;
" ?"",1000,280,32,male,@papoaminCD,";;
"1905233223774248999,27/03/2025 7:18:00,651,""""""No quise presentar tesis porque me exigían un estudio econométrico, y no creo en la econometria como método de investigación económica""""";;
" Traducción: """"NO me gradué por burro, el título de maestría que dije tener, es FALSO""""."",767,160,14,bodega,@pastoracorrupta,";;
"1905233223774248999,27/03/2025 7:18:00,652,""Jajajajjaa payaso…. Hice mis estudios de maestría en economía , pero no cumplí con lo que me exigían para graduarme… Entonces … 🥴🤣 🤡"",549,136,14,female,@MonicaSaadeX,";;
"1905233223774248999,27/03/2025 7:18:00,653,""Ok entonces no te graduaste por rebelde, y no fue por bruto como todos pensamos.";;
" En ese pequeño detalle se puede comprender porque nunca has logrado éxito en nada. Si en lugar de diplomas coleccionaras complejos, estarías lleno."",609,142,13,male,@Tempranillodel1,";;
1905233223774248999,27/03/2025 7:18:00,654,De paso que la decana nos ratifique si en realidad el guerrillero piso esa universidad.,480,106,9,male,@JuampaSantos,;;
"1905233223774248999,27/03/2025 7:18:00,655,""Jajajajajajajaj ¿no cree en la econometría? KAKAKAKAKKA";;
" Mediocre, bruto, bueno para nada! No presentó la tesis porque la cabeza no le da para tanto. BURRO"",453,94,13,female,@LilianaCastanoG,";;
"1905233223774248999,27/03/2025 7:18:00,656,""Economista de espíritu, no de título";;
 ;;
 Nuestro ilustre🙄 presidente, amante de la economía heterodoxa, nos ha demostrado que los diplomas son un formalismo burgués. Para qué perder el tiempo cumpliendo requisitos académicos cuando se puede gobernar con convicción.;;
" La maestría puede no haberle dado el título, pero él nos ha dado algo mejor: la certeza de que la econometría es prescindible y que la verdadera sabiduría económica viene del instinto (y de Twitter). Un genio 🤣🤣🤣incomprendido por los números!"",287,149,21,male,@elcuchoantic,";;
1905233223774248999,27/03/2025 7:18:00,657,“No creo en la econometría como método de investigación” era la frase de los compañeros de Economía que en la universidad eran flojos y les costaba la rigurosidad matemática y estadística para demostrar las hipótesis. Por eso el dogmatismo porque no creen en los datos,451,42,22,male,@mercadocasij,;;
1905233223774248999,27/03/2025 7:18:00,658,Tenemos por presidente a 6 semestres de finanzas en la San Marino.,403,31,14,female,@ana19560306,;;
"1905233223774248999,27/03/2025 7:18:00,659,""""""Yo quería terminar la maestría pero me raspe la rodilla....""""";;
 ;;
" Petro es un fraude, increíble que alguien lo siga considerando inteligente"",179,8,12,bodega,@Leconquer_,";;
"1905233223774248999,27/03/2025 7:18:00,660,""Estudiar a medias y asistir a CUATRO SEMESTRES en la ";;
 @UniJaveriana;;
"  y no graduarse al no cumplir requisitos académicos para el título,no le da derecho a decir que """"hizo estudios en maestría en economía"""",máxime cuando la ";;
 @UExternado;;
"  quedó muy mal con el peor """"Economista"""" del país"",115,84,36,female,@ArianaAladin,";;
"1905233223774248999,27/03/2025 7:18:00,661,""Entonces la Universidad Javeriana fue la responsable por exigirle conocimientos de econometría. 🫠";;
 ;;
 La excusa de Petro para la mediocridad, siempre tiene a quien culpar.;;
 ;;
 Por favor quién de la promoción de Gus lo recuerda estudiando en la ;;
 @UExternado;;
 . ;;
 ;;
" ¿Nadie?."",143,61,3,male,@jorgefrenp,";;
"1905233223774248999,27/03/2025 7:18:00,662,""@petrogustavo";;
  yo estudie administración de empresas en la Universidad Javeriana, pero no me gradué por dedicarme a la creación de empresas, en especial a la creación de https://digiware.net de donde fui el primer gerente general. ;;
 ;;
 Mientras estudiaba tuve problemas económicos para pagar el semestre.;;
 ;;
" Por esa época me interesó trabajar en el Estado para implimentar lo que sabia sobre seguridad informática y entre la fiscalía, policía y ejército, escogí la fiscalía por ser """"la más integra"""", hasta que Luis Camilo Osorio Isaza llegó con el narcoparaco abordo Álvaro Uribe Vélez.";;
 ;;
 Se algo del tema económico, pero me apoyé en la inteligencia artificial de http://deepseek.com para hacerle la siguiente pregunta:;;
 ;;
 ¿Es cierto que no se debe creer en la econometria como método de investigación económica? Por favor explique en detalle.;;
 ;;
" La econometría es una herramienta valiosa en la investigación económica, pero su utilidad y confiabilidad dependen de cómo se utilice y de sus limitaciones inherentes. No es que """"no se deba creer"""" en ella, sino que debe aplicarse con cuidado, entendiendo sus supuestos y posibles sesgos. A continuación, explico en detalle sus ventajas, limitaciones y críticas:";;
 ;;
 1⃣ ¿Qué es la econometría y por qué se usa?;;
 ;;
 La econometría combina teoría económica, estadística y matemáticas para analizar datos económicos, probar hipótesis y hacer predicciones. Es ampliamente utilizada porque:;;
 ;;
 • Permite cuantificar relaciones económicas (ej: ¿cuánto afecta la educación al salario?).;;
 • Ayuda a evaluar políticas públicas (ej: impacto de un subsidio en el empleo).;;
 • Proporciona un marco para contrastar teorías con datos reales.;;
 ;;
 2⃣ Críticas y limitaciones de la econometría;;
 ;;
 A pesar de su utilidad, hay razones para ser escépticos sobre sus resultados si no se aplica correctamente:;;
 ;;
 a) Problema de la causalidad vs. correlación;;
 ;;
 • La econometría a menudo identifica asociaciones estadísticas, pero no necesariamente causalidad.;;
 • Ejemplo: Si se encuentra que las personas con más educación ganan más, ¿es porque la educación aumenta el salario (causalidad) o porque las personas con mayor capacidad innata tienden a estudiar más (sesgo de selección)?;;
 • Soluciones parciales: métodos como variables instrumentales, experimentos aleatorios o regresiones discontinuas, pero no siempre son aplicables.;;
 ;;
 b) Supuestos restrictivos;;
 ;;
 • Muchos modelos econométricos asumen linealidad, exogeneidad de variables y distribución normal de errores, lo que no siempre se cumple en la realidad.;;
 • Si los supuestos fallan, los resultados pueden ser engañosos (ej: coeficientes sesgados o inconsistentes).;;
 ;;
 c) Dependencia de la calidad de los datos;;
 ;;
 • Si los datos son incompletos, inexactos o tienen errores de medición, las conclusiones serán poco confiables.;;
 • Ejemplo: Datos macroeconómicos de países en desarrollo suelen ser menos precisos que los de economías avanzadas.;;
 ;;
" d) Sobreajuste y """"data mining"""" (pesca de resultados)";;
" • Algunos investigadores prueban múltiples modelos hasta encontrar uno que """"apoye"""" su hipótesis, lo que genera resultados espurios.";;
 • Esto se conoce como p-hacking (manipulación de resultados para obtener significancia estadística).;;
 ;;
 e) Falta de replicabilidad;;
 • Muchos estudios econométricos usan datos o métodos no transparentes, lo que dificulta su replicación y verificación.;;
 ;;
 3⃣ ¿Cuándo la econometría es confiable?;;
 ;;
 La econometría es más útil cuando:;;
 ;;
 • Se parte de una buena teoría económica (no solo se buscan correlaciones arbitrarias).;;
 • Se usan datos de alta calidad y métodos robustos (ej: experimentos aleatorizados cuando sea posible).;;
 • Se reconocen las limitaciones y se realizan pruebas de robustez (ej: cambiar especificaciones del modelo para ver si los resultados persisten).;;
" • Se evita el sesgo de publicación (no solo reportar resultados """"favorables"""").";;
 ;;
 4⃣ Alternativas y complementos a la econometría;;
 ;;
 • Experimentos naturales y aleatorizados: Dan mayor credibilidad causal (ej: estudios de Esther Duflo en economía del desarrollo).;;
 • Modelos teóricos (no econométricos): Útiles para entender mecanismos aunque no se puedan estimar empíricamente.;;
 • Análisis cualitativo y estudios de caso: Ayudan a contextualizar hallazgos econométricos.;;
 ;;
 Conclusión;;
 ;;
" No es que """"no se deba creer"""" en la econometría, sino que debe usarse con escepticismo metodológico, entendiendo sus limitaciones y asegurando que se aplica de manera rigurosa. Es una herramienta poderosa, pero no infalible, y debe complementarse con teoría económica sólida y otras metodologías. La clave está en no tomarla como verdad absoluta, sino como un insumo más en el análisis económico."",7,2,0,male,@hackerFiscalia,";;
"1905233223774248999,27/03/2025 7:18:00,663,""Ojo:";;
" -Si uno empieza una frase con conjunción """"Si"""", debe terminar ligando la subordinada a la consecuencia de lo que señala. Es regla mínima de concordancia gramatical, y asunto de lógica.";;
 -Este gráfico no tiene nada que ver con econometría.;;
 ;;
" 👉Menos trinar, más estudiar, pdte."",166,13,19,female,@blou,";;
"1905233223774248999,27/03/2025 7:18:00,664,""Mucho Descarado. Le están diciendo que los niños de 0 a 5 años no tienen salud, están cerrando hospitales infantiles, 168 hospitales han cerrado. Y haciéndose el bobo solo contesta que no quiso presentar una maestría? Quien te está preguntando eso??? Bebes, niños y adultos están muriendo por tu mal desempeño, por no pagar la salud, por crear la crisis de la salud con tu Shu Shu Shu que estás haciendo con el dinero de los colombianos??? Gobierno Genocida!"",77,47,5,female,@Molly2397,";;
"1905233223774248999,27/03/2025 7:18:00,665,""Disculpe Profesor cerebron no terminé mi maestría por flojo, pero creo saber cómo funciona las gráficas…"",116,7,6,male,@jaimegarciapro,";;
1905233223774248999,27/03/2025 7:18:00,666,Estos técnicos de universidades privadas de la élite están sesgando la información con datos q vienen de gobiernos anteriores y le echan la culpa al actual gobierno eso es hipocresía,42,15,2,male,@Ricardosaenzs,;;
"1905233223774248999,27/03/2025 7:18:00,667,""Petro las cifras están servidas, su ineptitud y narcisismo no le permiten aceptar la verdad, cuando se trata de demostrar su incapacidad para hacer algo bueno por sus semejantes. ";;
 ;;
" Lo suyo es la destrucción y eso lo vemos todos los días en Colombia."",23,13,2,male,@PovedaZapata,";;
"1906698226972917802,27/03/2025 7:18:00,668,""El ELN ayudó a elegir a Petro. Petro se siente traicionado porque el ELN eligió el camino de traquetear y no el de Marx.";;
" Ni en Netflix se ve una película más terrorífica que esta."",892,358,16,female,@ANIABELLO_R,";;
"1906698226972917802,31/03/2025 7:18:00,669,""Desde hace años ya era claro q el ELN era otro brazo armado del Uribismo. ";;
 ;;
" Ya vieron como Caracol romantiza a estos bandidos?"",815,359,39,male,@espartanogym9,";;
"1906698226972917802,31/03/2025 7:18:00,670,""Compañero presidente, ya el tiempo con ellos termino. Son una BACRIM al servicio del narcotrafico. Con todo y los daños colaterales que pueda generar, es misión de este gobierno derrotarlos.";;
 Se les dio todas las garantías y trato digno pero pudo su avaricia miserable.;;
" #NoMasELN"",678,204,9,bodega,@Jartanderiano,";;
"1906698226972917802,31/03/2025 7:18:00,671,""La entrevista de ayer del ";;
 @CaracolTV;;
  al ELN despejó algunas dudas. ;;
 ;;
 Esos criminales hablan del apoyo que le dieron a su campaña, que creyeron en usted, pero que su gobierno ha sido un complemento FRACASO. ;;
 ;;
" Que usted ataca al ELN, pero es manso con las FARC. ¿Por qué será?"",465,140,23,male,@papoaminCD,";;
"1906698226972917802,31/03/2025 7:18:00,672,""Profundas palabras que expresan libremente un pensamiento que habla por millones de colombianos que dimos nuestro voto para vernos representados en ellas.";;
 Es la verdad, el ELN dejó la lucha ideológica de servicio al Pueblo para convertirse en meros traquetos.;;
" ¡PETRO NO ESTÁ SÓLO!"",464,242,9,male,@OrrotushLopez,";;
"1906698226972917802,31/03/2025 7:18:00,673,""Presidente, usted ha hecho lo que pocos: dar la mano incluso a quienes solo han respondido con traición. Ha sido paciente, ha negociado, ha insistido en la paz. Pero la paz no puede ser una humillación perpetua ni un sacrificio inútil ante quienes ya eligieron la muerte.";;
 El ELN dejó claro que no quiere redención. Y como el Dios del Antiguo Testamento, usted ha tendido puentes y dado advertencias. Pero cuando la corrupción y la violencia se hacen irremediables, la respuesta no es más diálogo: es la espada. Es la justicia.;;
 No más tiempo para farsantes con discursos revolucionarios mientras se enriquecen con el narcotráfico y asesinan campesinos. La guerra la escogieron ellos, que la reciban en su máxima expresión. Es hora de que el Estado actúe sin titubeos, con toda la fuerza de la ley y el orden.;;
 ;;
" No más Gandhi con los lobos. Es hora de Maquiavelo. Que no le tiemble la mano, presidente."",335,118,22,male,@Sen_Ya_Sen,";;
"1906698226972917802,31/03/2025 7:18:00,674,""Presidente, están desesperados.";;
 ;;
" El ELN elogia a Uribe y lo ataca a usted. Blanco es, gallina lo pone."",297,114,14,male,@sapo90hpta,";;
"1906698226972917802,31/03/2025 7:18:00,675,""Vimos la entrevista armada y organizada por ";;
 @CanalRCN;;
  ;;
 @Losinformantes;;
  entrevistaron a los alzados en armas del #ELN sin ninguna restricción, los medios prepago de los grandes monopolios llegan donde la justicia ni las fuerzas armadas llegan. Que raro? simplemente la guerrilla entrevistada se dedicaron a atacar al presidente ;;
 @petrogustavo;;
"  y a alabar al expresidente #Uribe, la alianza entre estos 2 sectores es evidente"",189,132,12,bodega,@liberalesbase,";;
1906698226972917802,31/03/2025 7:18:00,676,Y tampoco venga a decir q no está del lado del traqueto porq usted llegó al poder financiado por el dinero narcotraficante dicho por su propio hijo así q su doble discurso no se lo cree Ni usted mismo más bien en lo poco que le queda en el poder haga algo por nosotros el pueblo,200,4,9,female,@ClaudiaLuci1018,;;
